,Date,Open,High,Low,Close,Adj Close,Volume,Next Close
0,1983-09-23,0.0,0.17099389513406155,0.16093692840119167,0.16093692840119167,0.012463000546176764,707400,0.06321
1,1983-09-26,0.0,0.16848092648460775,0.16093692840119167,0.16093692840119167,0.012463000546176764,567000,0.069136
2,1983-09-27,0.0,0.18356892265143993,0.17602492456802385,0.17602492456802385,0.013631645541211521,1071000,0.069136
3,1983-09-28,0.0,0.18105340793445882,0.17602492456802385,0.17602492456802385,0.013631645541211521,342000,0.065185
4,1983-09-29,0.0,0.1735094098510427,0.16596541176762664,0.16596541176762664,0.012852548877855014,504000,0.061235000000000005
5,1983-09-30,0.0,0.1634524431181728,0.15590844503475673,0.15590844503475673,0.012073452214498511,950400,0.061235000000000005
6,1983-10-03,0.0,0.1629669408118812,0.15544535064356438,0.15544535064356438,0.012037590475247528,120600,0.064198
7,1983-10-04,0.0,0.17299403536633662,0.1629669408118812,0.1629669408118812,0.01261890810891089,363600,0.065185
8,1983-10-05,0.0,0.17550207825742575,0.16547244519801982,0.16547244519801982,0.012814372990099009,302400,0.06716
9,1983-10-06,0.0,0.17800758264356437,0.17048599247524754,0.17048599247524754,0.013202764247524753,606600,0.070123
10,1983-10-07,0.0,0.1880372157029703,0.17800758264356437,0.17800758264356437,0.013784081881188119,828000,0.070123
11,1983-10-10,0.0,0.1855291728118812,0.17800758264356437,0.17800758264356437,0.013784081881188119,363600,0.070123
12,1983-10-11,0.17800758264356437,0.17800758264356437,0.17800758264356437,0.17800758264356437,0.013784081881188119,0,0.06716
13,1983-10-12,0.0,0.17800758264356437,0.17048599247524754,0.17048599247524754,0.013202764247524753,302400,0.066173
14,1983-10-13,0.0,0.17550207825742575,0.16798048808910893,0.16798048808910893,0.013007299366336635,243000,0.06716
15,1983-10-14,0.0,0.17550207825742575,0.17048599247524754,0.17048599247524754,0.013202764247524753,342000,0.066173
16,1983-10-17,0.0,0.17550207825742575,0.16798048808910893,0.16798048808910893,0.013007299366336635,59400,0.066173
17,1983-10-18,0.0,0.17550207825742575,0.16798048808910893,0.16798048808910893,0.013007299366336635,1071000,0.066173
18,1983-10-19,0.0,0.17550207825742575,0.16798048808910893,0.16798048808910893,0.013007299366336635,0,0.065185
19,1983-10-20,0.0,0.17048599247524754,0.16547244519801982,0.16547244519801982,0.012814372990099009,626400,0.065185
20,1983-10-21,0.0,0.17299403536633662,0.16547244519801982,0.16547244519801982,0.012814372990099009,606600,0.064198
21,1983-10-24,0.0,0.17048599247524754,0.1629669408118812,0.1629669408118812,0.01261890810891089,324000,0.06321
22,1983-10-25,0.0,0.17048599247524754,0.1604588979207921,0.1604588979207921,0.012425981732673268,120600,0.06321
23,1983-10-26,0.0,0.17048599247524754,0.1604588979207921,0.1604588979207921,0.012425981732673268,39600,0.065185
24,1983-10-27,0.0,0.17048599247524754,0.16547244519801982,0.16547244519801982,0.012814372990099009,162000,0.064198
25,1983-10-28,0.0,0.17048599247524754,0.1629669408118812,0.1629669408118812,0.01261890810891089,140400,0.064198
26,1983-10-31,0.0,0.17048599247524754,0.1629669408118812,0.1629669408118812,0.01261890810891089,39600,0.064198
27,1983-11-01,0.0,0.17014906363636365,0.16264487175889328,0.16264487175889328,0.012593969555335968,99000,0.064198
28,1983-11-02,0.0,0.17014906363636365,0.16264487175889328,0.16264487175889328,0.012593969555335968,18000,0.06321
29,1983-11-03,0.0,0.17014906363636365,0.1601417854743083,0.1601417854743083,0.012401424456521738,567000,0.062222
30,1983-11-04,0.0,0.16514542455533598,0.1576386991897233,0.1576386991897233,0.012206345869565219,243000,0.060247
31,1983-11-07,0.0,0.1601417854743083,0.15263506010869565,0.15263506010869565,0.011818722183794466,342000,0.060247
32,1983-11-08,0.0,0.1601417854743083,0.15263506010869565,0.15263506010869565,0.011818722183794466,162000,0.060247
33,1983-11-09,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.011818722183794466,0,0.060247
34,1983-11-10,0.0,0.1601417854743083,0.15263506010869565,0.15263506010869565,0.011818722183794466,99000,0.060247
35,1983-11-11,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.011818722183794466,0,0.060247
36,1983-11-14,0.0,0.1601417854743083,0.15263506010869565,0.15263506010869565,0.011818722183794466,18000,0.060247
37,1983-11-15,0.0,0.1601417854743083,0.15263506010869565,0.15263506010869565,0.011818722183794466,39600,0.060247
38,1983-11-16,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.011818722183794466,0,0.060247
39,1983-11-17,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.011818722183794466,0,0.060247
40,1983-11-18,0.0,0.1601417854743083,0.15263506010869565,0.15263506010869565,0.011818722183794466,39600,0.060247
41,1983-11-21,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.15263506010869565,0.011818722183794466,0,0.062222
42,1983-11-22,0.0,0.16264487175889328,0.1576386991897233,0.1576386991897233,0.012206345869565219,768600,0.062222
43,1983-11-23,0.0,0.16514542455533598,0.1576386991897233,0.1576386991897233,0.012206345869565219,39600,0.062222
44,1983-11-25,0.1576386991897233,0.1576386991897233,0.1576386991897233,0.1576386991897233,0.012206345869565219,0,0.062222
45,1983-11-28,0.0,0.16514542455533598,0.1576386991897233,0.1576386991897233,0.012206345869565219,18000,0.062222
46,1983-11-29,0.1576386991897233,0.1576386991897233,0.1576386991897233,0.1576386991897233,0.012206345869565219,0,0.062222
47,1983-11-30,0.0,0.16264487175889328,0.1576386991897233,0.1576386991897233,0.012206345869565219,59400,0.061235000000000005
48,1983-12-01,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,201600,0.061235000000000005
49,1983-12-02,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,567000,0.061235000000000005
50,1983-12-05,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,423000,0.061235000000000005
51,1983-12-06,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,99000,0.061235000000000005
52,1983-12-07,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,324000,0.061235000000000005
53,1983-12-08,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,120600,0.061235000000000005
54,1983-12-09,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,707400,0.061235000000000005
55,1983-12-12,0.0,0.1599836988153998,0.15498499916090822,0.15498499916090822,0.012001941145113527,39600,0.061235000000000005
56,1983-12-13,0.15498499916090822,0.15498499916090822,0.15498499916090822,0.15498499916090822,0.012001941145113527,0,0.061235000000000005
57,1983-12-14,0.0,0.16248431413622905,0.15498499916090822,0.15498499916090822,0.012001941145113527,504000,0.062222
58,1983-12-15,0.0,0.16248431413622905,0.15748308349457057,0.15748308349457057,0.012194296169792698,243000,0.062222
59,1983-12-16,0.0,0.1599836988153998,0.15748308349457057,0.15748308349457057,0.012194296169792698,0,0.064198
60,1983-12-19,0.0,0.16748301379072064,0.16248431413622905,0.16248431413622905,0.012581537206317868,606600,0.06321
61,1983-12-20,0.0,0.16498239846989146,0.1599836988153998,0.1599836988153998,0.012389182181638697,302400,0.06321
62,1983-12-21,0.1599836988153998,0.1599836988153998,0.1599836988153998,0.1599836988153998,0.012389182181638697,0,0.064198
63,1983-12-22,0.0,0.16748301379072064,0.16248431413622905,0.16248431413622905,0.012581537206317868,39600,0.070123
64,1983-12-23,0.0,0.1824816437413623,0.17748041309970386,0.17748041309970386,0.013743260315893386,1314000,0.068148
65,1983-12-27,0.0,0.17748041309970386,0.17248171344521224,0.17248171344521224,0.013356019279368215,201600,0.069136
66,1983-12-28,0.0,0.1824816437413623,0.17498232876604147,0.17498232876604147,0.013550905291214216,302400,0.069136
67,1983-12-29,0.17498232876604147,0.17498232876604147,0.17498232876604147,0.17498232876604147,0.013550905291214216,0,0.069136
68,1983-12-30,0.0,0.1824816437413623,0.17498232876604147,0.17498232876604147,0.013550905291214216,221400,0.069136
69,1984-01-03,0.0,0.1814071689008832,0.17395201083415113,0.17395201083415113,0.013471115858684985,18000,0.069136
70,1984-01-04,0.17395201083415113,0.17395201083415113,0.17395201083415113,0.17395201083415113,0.013471115858684985,0,0.069136
71,1984-01-05,0.17395201083415113,0.17395201083415113,0.17395201083415113,0.17395201083415113,0.013471115858684985,0,0.069136
72,1984-01-06,0.17395201083415113,0.17395201083415113,0.17395201083415113,0.17395201083415113,0.013471115858684985,0,0.068148
73,1984-01-09,0.0,0.1814071689008832,0.1714661194504416,0.1714661194504416,0.013277377360157017,869400,0.068148
74,1984-01-10,0.1714661194504416,0.1714661194504416,0.1714661194504416,0.1714661194504416,0.013277377360157017,0,0.068148
75,1984-01-11,0.1714661194504416,0.1714661194504416,0.1714661194504416,0.1714661194504416,0.013277377360157017,0,0.070123
76,1984-01-12,0.0,0.18389054420019627,0.17643538613346418,0.17643538613346418,0.013662338272816486,140400,0.070123
77,1984-01-13,0.17643538613346418,0.17643538613346418,0.17643538613346418,0.17643538613346418,0.013662338272816486,0,0.070123
78,1984-01-16,0.0,0.18389054420019627,0.17643538613346418,0.17643538613346418,0.013662338272816486,405000,0.07111100000000001
79,1984-01-17,0.0,0.18389054420019627,0.1789212775171737,0.1789212775171737,0.013856076771344455,18000,0.07111100000000001
80,1984-01-18,0.0,0.18389054420019627,0.1789212775171737,0.1789212775171737,0.013856076771344455,18000,0.074074
81,1984-01-19,0.0,0.19383159365063785,0.1863764355839058,0.1863764355839058,0.014432260098135426,444600,0.075062
82,1984-01-20,0.0,0.19631748503434737,0.1888623269676153,0.1888623269676153,0.014623482512266927,140400,0.076049
83,1984-01-23,0.0,0.19880086033366043,0.19134570226692837,0.19134570226692837,0.014817221010794896,567000,0.078025
84,1984-01-24,0.0,0.2037726431010795,0.19631748503434737,0.19631748503434737,0.015202181923454369,626400,0.078025
85,1984-01-25,0.0,0.2037726431010795,0.19631748503434737,0.19631748503434737,0.015202181923454369,39600,0.078025
86,1984-01-26,0.0,0.2037726431010795,0.19631748503434737,0.19631748503434737,0.015202181923454369,1071000,0.078025
87,1984-01-27,0.0,0.20128675171736995,0.19631748503434737,0.19631748503434737,0.015202181923454369,39600,0.077037
88,1984-01-30,0.0,0.19880086033366043,0.19383159365063785,0.19383159365063785,0.015008443424926398,201600,0.077037
89,1984-01-31,0.0,0.19880086033366043,0.19383159365063785,0.19383159365063785,0.015008443424926398,18000,0.075062
90,1984-02-01,0.0,0.1953589035644531,0.18794014763671874,0.18794014763671874,0.014552078789062499,162000,0.073086
91,1984-02-02,0.0,0.19041139708007812,0.18299264115234373,0.18299264115234373,0.0141715013671875,504000,0.074074
92,1984-02-03,0.0,0.19041139708007812,0.18546639439453125,0.18546639439453125,0.014361790078124999,302400,0.073086
93,1984-02-06,0.0,0.18794014763671874,0.18299264115234373,0.18299264115234373,0.0141715013671875,243000,0.070123
94,1984-02-07,0.0,0.18299264115234373,0.1755738852246094,0.1755738852246094,0.01359562763671875,444600,0.06716
95,1984-02-08,0.0,0.1755738852246094,0.168155129296875,0.168155129296875,0.013022257705078123,405000,0.06716
96,1984-02-09,0.0,0.1755738852246094,0.168155129296875,0.168155129296875,0.013022257705078123,201600,0.068148
97,1984-02-10,0.0,0.1755738852246094,0.1706288825390625,0.1706288825390625,0.013212546416015627,59400,0.070123
98,1984-02-13,0.0,0.18299264115234373,0.1755738852246094,0.1755738852246094,0.01359562763671875,405000,0.074074
99,1984-02-14,0.0,0.1928851503222656,0.18546639439453125,0.18546639439453125,0.014361790078124999,324000,0.073086
100,1984-02-15,0.0,0.19041139708007812,0.18299264115234373,0.18299264115234373,0.0141715013671875,545400,0.073086
101,1984-02-16,0.0,0.19041139708007812,0.18299264115234373,0.18299264115234373,0.0141715013671875,120600,0.072099
102,1984-02-17,0.0,0.19041139708007812,0.18052139170898435,0.18052139170898435,0.013978708857421872,99000,0.072099
103,1984-02-21,0.0,0.19041139708007812,0.18052139170898435,0.18052139170898435,0.013978708857421872,342000,0.072099
104,1984-02-22,0.18052139170898435,0.18052139170898435,0.18052139170898435,0.18052139170898435,0.013978708857421872,0,0.072099
105,1984-02-23,0.0,0.18794014763671874,0.18052139170898435,0.18052139170898435,0.013978708857421872,120600,0.073086
106,1984-02-24,0.0,0.19041139708007812,0.18299264115234373,0.18299264115234373,0.0141715013671875,18000,0.074074
107,1984-02-27,0.0,0.1928851503222656,0.18546639439453125,0.18546639439453125,0.014361790078124999,59400,0.072099
108,1984-02-28,0.0,0.19041139708007812,0.18052139170898435,0.18052139170898435,0.013978708857421872,302400,0.072099
109,1984-02-29,0.0,0.19041139708007812,0.18052139170898435,0.18052139170898435,0.013978708857421872,363600,0.072099
110,1984-03-01,0.0,0.1900402247660819,0.18016949815789474,0.18016949815789474,0.013951459912280702,120600,0.072099
111,1984-03-02,0.18016949815789474,0.18016949815789474,0.18016949815789474,0.18016949815789474,0.013951459912280702,0,0.073086
112,1984-03-05,0.0,0.1900402247660819,0.18263593035087722,0.18263593035087722,0.014143876608187136,243000,0.073086
113,1984-03-06,0.18263593035087722,0.18263593035087722,0.18263593035087722,0.18263593035087722,0.014143876608187136,0,0.070123
114,1984-03-07,0.0,0.18263593035087722,0.17523163593567254,0.17523163593567254,0.013569125438596492,567000,0.070123
115,1984-03-08,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.013569125438596492,0,0.070123
116,1984-03-09,0.0,0.18263593035087722,0.17523163593567254,0.17523163593567254,0.013569125438596492,324000,0.070123
117,1984-03-12,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.013569125438596492,0,0.070123
118,1984-03-13,0.0,0.18263593035087722,0.17523163593567254,0.17523163593567254,0.013569125438596492,39600,0.070123
119,1984-03-14,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.013569125438596492,0,0.070123
120,1984-03-15,0.0,0.18510486146198832,0.17523163593567254,0.17523163593567254,0.013569125438596492,39600,0.070123
121,1984-03-16,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.17523163593567254,0.013569125438596492,0,0.07111100000000001
122,1984-03-19,0.0,0.18510486146198832,0.17770056704678366,0.17770056704678366,0.013761542134502924,342000,0.072099
123,1984-03-20,0.0,0.18757379257309945,0.18016949815789474,0.18016949815789474,0.013951459912280702,243000,0.072099
124,1984-03-21,0.0,0.18757379257309945,0.18016949815789474,0.18016949815789474,0.013951459912280702,18000,0.073086
125,1984-03-22,0.0,0.19250915587719297,0.18263593035087722,0.18263593035087722,0.014143876608187136,201600,0.075062
126,1984-03-23,0.0,0.19744451918128655,0.18757379257309945,0.18757379257309945,0.01452371216374269,221400,0.077037
127,1984-03-26,0.0,0.19991345029239768,0.19250915587719297,0.19250915587719297,0.0149060466374269,768600,0.079012
128,1984-03-27,0.0,0.20484881359649126,0.19744451918128655,0.19744451918128655,0.015288381111111114,261000,0.079012
129,1984-03-28,0.0,0.20731774470760234,0.19744451918128655,0.19744451918128655,0.015288381111111114,504000,0.079012
130,1984-03-29,0.19744451918128655,0.19744451918128655,0.19744451918128655,0.19744451918128655,0.015288381111111114,0,0.079012
131,1984-03-30,0.0,0.2023823814035088,0.19744451918128655,0.19744451918128655,0.015288381111111114,423000,0.079012
132,1984-04-02,0.0,0.2038553663918526,0.19648698029097966,0.19648698029097966,0.015214237652764308,120600,0.079012
133,1984-04-03,0.0,0.20631232402521824,0.19648698029097966,0.19648698029097966,0.015214237652764308,140400,0.08
134,1984-04-04,0.0,0.20631232402521824,0.19894393792434534,0.19894393792434534,0.01540572119301649,39600,0.08
135,1984-04-05,0.19894393792434534,0.19894393792434534,0.19894393792434534,0.19894393792434534,0.01540572119301649,0,0.080988
136,1984-04-06,0.0,0.21122375249272551,0.201400895557711,0.201400895557711,0.015594717934044619,243000,0.080988
137,1984-04-09,0.0,0.20631232402521824,0.201400895557711,0.201400895557711,0.015594717934044619,504000,0.079012
138,1984-04-10,0.0,0.2038553663918526,0.19648698029097966,0.19648698029097966,0.015214237652764308,243000,0.079012
139,1984-04-11,0.0,0.2038553663918526,0.19648698029097966,0.19648698029097966,0.015214237652764308,140400,0.079506
140,1984-04-12,0.0,0.20262688757516975,0.19771545910766247,0.19771545910766247,0.015311222822502427,59400,0.09876499999999999
141,1984-04-13,0.0,0.25481982968962175,0.24560872536372455,0.24560872536372455,0.019019040465567412,243000,0.09876499999999999
142,1984-04-16,0.24560872536372455,0.24560872536372455,0.24560872536372455,0.24560872536372455,0.019019040465567412,0,0.080247
143,1984-04-17,0.0,0.21183799190106695,0.19955817733268671,0.19955817733268671,0.015452970378273522,180000,0.080247
144,1984-04-18,0.0,0.2087692816585839,0.19955817733268671,0.19955817733268671,0.015452970378273522,120600,0.079012
145,1984-04-19,0.0,0.2087692816585839,0.19648698029097966,0.19648698029097966,0.015214237652764308,39600,0.079012
146,1984-04-23,0.19648698029097966,0.19648698029097966,0.19648698029097966,0.19648698029097966,0.015214237652764308,0,0.077778
147,1984-04-24,0.0,0.20262688757516975,0.1934182700484966,0.1934182700484966,0.014977991726479147,302400,0.077778
148,1984-04-25,0.1934182700484966,0.1934182700484966,0.1934182700484966,0.1934182700484966,0.014977991726479147,0,0.077778
149,1984-04-26,0.1934182700484966,0.1934182700484966,0.1934182700484966,0.1934182700484966,0.014977991726479147,0,0.079012
150,1984-04-27,0.0,0.20262688757516975,0.19648698029097966,0.19648698029097966,0.015214237652764308,383400,0.077778
151,1984-04-30,0.0,0.20262688757516975,0.1934182700484966,0.1934182700484966,0.014977991726479147,201600,0.079012
152,1984-05-01,0.0,0.20510128166344294,0.19591690201160541,0.19591690201160541,0.01517009576402321,828000,0.079012
153,1984-05-02,0.0,0.20510128166344294,0.19591690201160541,0.19591690201160541,0.01517009576402321,201600,0.079012
154,1984-05-03,0.0,0.20203899525145066,0.19591690201160541,0.19591690201160541,0.01517009576402321,687600,0.076543
155,1984-05-04,0.0,0.20203899525145066,0.18979480877176014,0.18979480877176014,0.014696495193423599,221400,0.076543
156,1984-05-07,0.0,0.19897918842359766,0.18979480877176014,0.18979480877176014,0.014696495193423599,363600,0.076543
157,1984-05-08,0.0,0.19897918842359766,0.18979480877176014,0.18979480877176014,0.014696495193423599,545400,0.074074
158,1984-05-09,0.0,0.19591690201160541,0.1836727155319149,0.1836727155319149,0.014222894622823983,81000,0.074074
159,1984-05-10,0.0,0.19591690201160541,0.1836727155319149,0.1836727155319149,0.014222894622823983,39600,0.083951
160,1984-05-11,0.0,0.2204077545551257,0.2081635680754352,0.2081635680754352,0.016119776489361706,768600,0.080247
161,1984-05-14,0.0,0.2081635680754352,0.19897918842359766,0.19897918842359766,0.01540813584139265,201600,0.080247
162,1984-05-15,0.0,0.2081635680754352,0.19897918842359766,0.19897918842359766,0.01540813584139265,18000,0.080247
163,1984-05-16,0.0,0.21122337490328819,0.19897918842359766,0.19897918842359766,0.01540813584139265,243000,0.083951
164,1984-05-17,0.0,0.2204077545551257,0.2081635680754352,0.2081635680754352,0.016119776489361706,1053000,0.085185
165,1984-05-18,0.0,0.2204077545551257,0.21122337490328819,0.21122337490328819,0.016355336982591874,221400,0.083951
166,1984-05-21,0.0,0.21734546814313346,0.2081635680754352,0.2081635680754352,0.016119776489361706,201600,0.083951
167,1984-05-22,0.0,0.21734546814313346,0.2081635680754352,0.2081635680754352,0.016119776489361706,1215000,0.083951
168,1984-05-23,0.0,0.2204077545551257,0.2081635680754352,0.2081635680754352,0.016119776489361706,18000,0.08642000000000001
169,1984-05-24,0.0,0.22346756138297874,0.2142856613152805,0.2142856613152805,0.016593377059961313,221400,0.08642000000000001
170,1984-05-25,0.0,0.2204077545551257,0.2142856613152805,0.2142856613152805,0.016593377059961313,120600,0.083951
171,1984-05-29,0.0,0.2142856613152805,0.2081635680754352,0.2081635680754352,0.016119776489361706,201600,0.082716
172,1984-05-30,0.0,0.21122337490328819,0.20510128166344294,0.20510128166344294,0.015881736411992264,99000,0.082716
173,1984-05-31,0.0,0.2142856613152805,0.20510128166344294,0.20510128166344294,0.015881736411992264,140400,0.08642000000000001
