,Date,Open,High,Low,Close,Adj Close,Volume,Next Close
0,1985-07-22,72.8377840909091,74.02697240259741,71.94589285714287,72.24318993506495,55.63991397038962,1036000,30.125
1,1985-07-23,72.8377840909091,73.13508116883118,71.3512987012987,71.64859577922078,55.18196944344156,41800,29.5
2,1985-07-24,71.3512987012987,71.64859577922078,69.56751623376623,70.16211038961039,54.03711882876623,16900,30.0
3,1985-07-25,69.56751623376623,71.3512987012987,69.56751623376623,71.3512987012987,54.95299361240261,42600,29.875
4,1985-07-26,70.75670454545455,71.05400162337662,70.45940746753247,71.05400162337662,54.72402967324675,27300,29.625
5,1985-07-29,71.05400162337662,71.05400162337662,70.16211038961039,70.45940746753247,54.26608514629871,37300,29.0
6,1985-07-30,69.86481331168832,70.45940746753247,68.97292207792209,68.97292207792209,53.12122977487014,23700,28.125
7,1985-07-31,68.675625,68.97292207792209,66.59454545454547,66.89184253246754,51.51843701162338,26700,28.25
8,1985-08-01,66.76796875000001,67.65820833333333,66.76796875000001,67.06471527777778,51.651581926388886,7200,28.625
9,1985-08-02,67.36146180555555,68.25170138888889,66.76796875000001,67.9549548611111,52.33722071375,29000,28.75
10,1985-08-05,67.9549548611111,68.25170138888889,67.65820833333333,68.25170138888889,52.565760645611114,14100,28.625
11,1985-08-06,68.54844791666667,68.84519444444446,67.9549548611111,67.9549548611111,52.33722071375,24800,28.5
12,1985-08-07,67.9549548611111,68.25170138888889,67.65820833333333,67.65820833333333,52.108673659972226,7400,28.625
13,1985-08-08,67.36146180555555,67.9549548611111,67.06471527777778,67.9549548611111,52.33722071375,4600,28.375
14,1985-08-09,67.65820833333333,67.9549548611111,67.36146180555555,67.36146180555555,51.88012423222223,1800,28.25
15,1985-08-12,67.06471527777778,67.65820833333333,67.06471527777778,67.06471527777778,51.651581926388886,2000,28.25
16,1985-08-13,66.76796875000001,67.06471527777778,66.47122222222222,67.06471527777778,51.651581926388886,54300,28.25
17,1985-08-14,67.06471527777778,67.06471527777778,66.76796875000001,67.06471527777778,51.651581926388886,900,28.25
18,1985-08-15,67.06471527777778,67.36146180555555,66.76796875000001,67.06471527777778,51.651581926388886,14400,27.75
19,1985-08-16,67.06471527777778,67.06471527777778,65.5809826388889,65.87772916666667,50.73739371127778,6600,27.125
20,1985-08-19,65.5809826388889,65.5809826388889,64.39399652777777,64.39399652777777,49.59466081636112,11600,27.25
21,1985-08-20,64.09725,64.69074305555556,64.09725,64.69074305555556,49.823205496166665,28200,27.125
22,1985-08-21,64.09725,64.69074305555556,64.09725,64.39399652777777,49.59466081636112,14400,27.25
23,1985-08-22,64.98748958333333,64.98748958333333,64.69074305555556,64.69074305555556,49.823205496166665,4600,27.125
24,1985-08-23,64.69074305555556,64.69074305555556,64.39399652777777,64.39399652777777,49.59466081636112,1800,26.75
25,1985-08-26,63.800503472222225,63.800503472222225,63.50375694444445,63.50375694444445,48.90901253311112,6300,26.5
26,1985-08-27,63.50375694444445,63.50375694444445,62.613517361111114,62.91026388888889,48.451920799527784,6200,27.0
27,1985-08-28,63.50375694444445,64.39399652777777,63.50375694444445,64.09725,49.36610901463889,15800,27.25
28,1985-08-29,64.69074305555556,64.69074305555556,64.69074305555556,64.69074305555556,49.823205496166665,2500,27.125
29,1985-08-30,64.39399652777777,64.69074305555556,64.39399652777777,64.39399652777777,49.59466081636112,9800,27.25
30,1985-09-03,64.51154432132964,64.8074688365651,64.21561980609418,64.51154432132964,49.685191076509696,4100,27.0
