,Date,Open,High,Low,Close,Adj Close,Volume,Next Close
0,2013-11-07,49.61253271444079,55.10181538514345,48.402473087368975,49.39252587335939,49.39252587335939,117701600,41.650002
1,2013-11-08,50.52558156597402,51.63663723451424,44.76128594369479,45.81734320213327,45.81734320213327,27925300,42.900002
2,2013-11-11,44.55227636451008,47.30241688083787,43.34221673743827,47.19241346029716,47.19241346029716,16113900,41.900002
3,2013-11-12,48.028453977148395,48.16045962187592,46.01535331930887,46.092357253766046,46.092357253766046,6316700,42.599998
4,2013-11-13,45.13530505391536,47.15940847393261,44.83828877809575,46.86239219811301,46.86239219811301,8688300,44.689999
5,2013-11-14,46.57637978452733,50.239564752163524,46.46637636398663,49.16151076981924,49.16151076981924,11099400,43.98
6,2013-11-15,49.77754334553286,49.79954446966349,47.77544104964624,48.38047196323835,48.38047196323835,8010600,41.139998999999996
7,2013-11-18,47.85244498410342,48.34747137709863,44.93729383668356,45.256311236633785,45.256311236633785,12810600,41.75
8,2013-11-19,45.53132528826656,46.092357253766046,44.002248261244524,45.92734662267397,45.92734662267397,7436600,41.049999
9,2013-11-20,45.54232915050049,45.92734662267397,44.56327472646298,45.157306178045985,45.157306178045985,5767300,42.060001
10,2013-11-21,45.37731851940842,46.74139041561941,44.40926795760483,46.26836514675482,46.26836514675482,8324700,41.0
11,2013-11-22,45.99335109512204,46.51037531207925,45.06930388163591,45.10230446777564,45.10230446777564,6185200,39.060001
12,2013-11-25,45.19031116441054,45.256311236633785,42.682179713350976,42.96819652716148,42.96819652716148,14333300,40.18
13,2013-11-26,43.07820104775839,44.607278074780425,42.814185358078504,44.200258378420116,44.200258378420116,9828400,40.900002
14,2013-11-27,44.51927577837036,45.54232915050049,44.387265733418,44.99230104723494,44.99230104723494,5536300,41.57
15,2013-11-29,45.54232915050049,45.74033926767609,44.99230104723494,45.729336505498374,45.729336505498374,4107000,40.779999
16,2013-12-02,45.97529517993642,46.206325708327434,44.44608692926381,44.864140861411116,44.864140861411116,6424300,41.369999
17,2013-12-03,44.765127306321844,45.766263263184996,44.60010691480762,45.51322972255191,45.51322972255191,5771000,43.689999
18,2013-12-04,45.40321576149223,48.318612683264035,45.40321576149223,48.06557914263095,48.06557914263095,11014900,45.619999
19,2013-12-05,47.80154519602745,50.991978670674406,47.11945291667418,50.188869823989805,50.188869823989805,11729400,44.950001
20,2013-12-06,50.33189050371381,50.386896934168355,49.000709363219755,49.451771114181994,49.451771114181994,6230000,49.139998999999996
21,2013-12-09,50.15586640577733,54.831506507215224,49.5287805568786,54.061399978592476,54.061399978592476,17366600,51.990002000000004
22,2013-12-10,53.79736713213959,57.84592138467876,53.577335909568376,57.19683252353798,57.19683252353798,25792000,52.34
23,2013-12-11,57.64789427450021,59.265112373839834,56.10768121725474,57.581883037472814,57.581883037472814,26631500,55.330002
24,2013-12-12,57.427863051928995,61.465413598045906,55.76663342735219,60.8713355679621,60.8713355679621,23446900,59.0
25,2013-12-13,61.82846550034113,65.35994786504125,61.00335254126386,64.90888611407901,64.90888611407901,38979600,56.610001000000004
26,2013-12-16,63.65471551643218,66.273075073388,61.344395930563955,62.27952725130338,62.27952725130338,39310800,56.450001
27,2013-12-17,62.67558147166047,63.12664322262271,60.090225332917115,62.10350315336689,62.10350315336689,22115200,55.509997999999996
28,2013-12-18,62.708584889872945,62.708584889872945,59.66116769434754,61.06935827753819,61.06935827753819,16659800,57.490002000000004
29,2013-12-19,60.59629791493634,63.53369784895022,60.50828366566687,63.24766089010466,63.24766089010466,13152500,60.009997999999996
30,2013-12-20,64.36981011384731,66.28407437920781,63.81973480779578,66.02003603200185,66.02003603200185,26207400,64.540001
31,2013-12-23,65.84401193406538,71.49878608027497,65.67899264270174,71.00372160528043,71.00372160528043,22163800,69.959999
32,2013-12-24,72.98398720631283,77.96767718019386,72.12587192917368,76.96653572257765,76.96653572257765,35802700,73.309998
33,2013-12-26,80.17897330961729,82.21425854291158,76.05340851423092,80.65203917297221,80.65203917297221,82761100,63.75
34,2013-12-27,77.12055570812147,78.38573111234118,70.06859138469164,70.13460152156843,70.13460152156843,60418700,60.509997999999996
35,2013-12-30,66.30607739144986,70.09059439693368,64.43582135087472,66.57011133805337,66.57011133805337,55538300,63.650002
36,2013-12-31,68.60539327089583,71.75182402151049,67.82428743645328,70.02458866065935,70.02458866065935,27814600,67.5
37,2014-01-02,71.24474170214948,73.9849240753091,70.58710012473709,73.9849240753091,73.9849240753091,29246400,69.0
38,2014-01-03,75.62903349920485,77.19641781665214,75.00427191812446,75.62903349920485,75.62903349920485,33207200,66.290001
39,2014-01-06,71.05841149292054,73.29440140549173,69.60063227825374,72.6586769027728,72.6586769027728,27243700,61.459998999999996
40,2014-01-07,74.17125428453804,74.23702414185861,67.28791725923408,67.36464236568256,67.36464236568256,31748400,59.290001000000004
41,2014-01-08,64.350441755207,67.14542667975684,63.484543029215615,64.98616625792593,64.98616625792593,27263200,57.049999
42,2014-01-09,65.26018449524189,66.65219714080696,60.93069524957678,62.53096065942903,62.53096065942903,31092100,57.0
43,2014-01-10,63.0241945826707,64.40524430659724,61.2375945792977,62.47615810803879,62.47615810803879,22375900,57.82
44,2014-01-13,65.74245549684503,66.18088577262351,62.79402035939825,63.37493792643513,63.37493792643513,20978100,58.209998999999996
45,2014-01-14,64.53677634872774,64.69022546555173,62.870745465846724,63.80240528057507,63.80240528057507,14778000,61.57
46,2014-01-15,64.78887312705844,67.68250461704201,63.92297440106705,67.48521148617453,67.48521148617453,21537300,60.57
47,2014-01-16,67.35368382833582,68.3949542262094,66.26856941641871,66.38913853691069,66.38913853691069,16589400,62.200001
48,2014-01-17,69.71023738103422,70.90496128002361,67.50713294515981,68.17573854028369,68.17573854028369,28391100,62.529999
49,2014-01-21,69.41430206902477,69.53486680522496,67.40848637972606,68.53744042139486,68.53744042139486,13733200,62.439999
50,2014-01-22,69.17316492411379,69.92945306695994,67.69346315438875,68.43879385596112,68.43879385596112,12039000,62.799999
51,2014-01-23,67.35368382833582,68.84434303933463,66.72892224725543,68.8333801176961,68.8333801176961,10183700,61.740002000000004
52,2014-01-24,68.14285306358693,69.73215993609246,67.18927069380035,67.67154607969529,67.67154607969529,12942200,57.91
53,2014-01-27,67.70442607602729,67.70442607602729,61.48969026155543,63.47358449186888,63.47358449186888,18982700,60.439999
54,2014-01-28,62.958429109641926,66.69603677055866,62.85978144813523,66.24664795743344,66.24664795743344,9346800,59.450001
55,2014-01-29,65.34786813903709,66.8056473537039,64.22987263471504,65.16153792980813,65.16153792980813,9140000,63.470001
56,2014-01-30,70.12674729390037,71.50779701782692,68.8333801176961,69.56775118584878,69.56775118584878,17424300,64.5
57,2014-01-31,69.48006315776176,71.65029198159596,68.66897246352538,70.69670522751757,70.69670522751757,15498800,65.25
58,2014-02-03,71.98692554858359,72.59847044337916,70.11954729561165,71.2552644805159,71.2552644805159,17890300,66.32
59,2014-02-04,72.34729918519814,72.4783466258641,70.43623845200422,72.42374161452588,72.42374161452588,13017400,65.970001
60,2014-02-05,73.34105513459778,73.42841135876414,70.763852139513,72.0415305599218,72.0415305599218,31504900,50.029999
61,2014-02-06,55.26787749600267,58.86067276644192,54.59081707113439,54.63449518321755,54.63449518321755,64856500,54.349998
62,2014-02-07,55.94493792087094,59.97454379707899,55.42076126262347,59.35208401541011,59.35208401541011,32204400,52.919998
63,2014-02-10,59.51589140518186,59.614174528603264,57.157096443068234,57.79047438771452,57.79047438771452,15857400,54.0
64,2014-02-11,58.09624738112965,59.40669011878305,57.98704063455732,58.969874052840744,58.969874052840744,13162900,56.849998
65,2014-02-12,60.11650940072238,62.24597816688745,59.79981824432983,62.0821707771157,62.0821707771157,20040400,56.470001
