,Date,Open,High,Low,Close,Adj Close,Volume,Next Close
0,2006-09-06,6.254931246919665,6.7414258994578615,6.175954842286841,6.6687676071956625,5.129374691562347,30584000,5.525
1,2006-09-07,6.671926663380976,7.215284327254805,6.491860460818137,6.981514169541647,5.369926711094134,21539200,5.515
2,2006-09-08,6.9214921020207,7.177375653031049,6.826720416461311,6.968877944800394,5.360208190645637,15618000,5.435
3,2006-09-11,6.795129854608182,6.940446439132577,6.791970798422868,6.867788146870379,5.282453708945294,20751600,5.4825
4,2006-09-12,6.851992865943815,6.965718888615081,6.776175517496304,6.927810214391326,5.328618892414983,9154000,5.6375
5,2006-09-13,6.953082663873831,7.3290103499260715,6.953082663873831,7.12367169788073,5.479269227402661,12278800,5.4525
6,2006-09-14,7.0289000123213405,7.107876416954165,6.845674753573189,6.889901540167569,5.299460803824544,5515200,5.3175
7,2006-09-15,6.8583109783144405,6.899378708723509,6.69719911286348,6.71931250616067,5.168251300601281,8064000,5.415
8,2006-09-18,6.791970798422868,6.870947203055692,6.71931250616067,6.842515697387876,5.263014140803351,3601600,5.35
9,2006-09-19,6.807766079349434,7.107876416954165,6.706676281419418,6.7603802365697385,5.199839335209463,3788800,5.55
10,2006-09-20,6.7540621241991134,7.032059068506654,6.747744011828487,7.013104731394776,5.394223644026614,2536800,5.4375
11,2006-09-21,6.855151922129127,6.9499236076885165,6.845674753573189,6.870947203055692,5.284882391340561,2767600,5.535
12,2006-09-22,6.877265315426318,7.019422843765401,6.842515697387876,6.994150394282898,5.379643967920158,1448800,5.5675
13,2006-09-25,6.9246511582060135,7.111035473139478,6.902537764908822,7.0352181246919665,5.411234529773288,3204000,5.5925
14,2006-09-26,7.076285855101035,7.107876416954165,7.044695293247906,7.066808686545096,5.435531462705767,1690000,5.65
15,2006-09-27,6.905696821094136,7.167898484475112,6.886742483982258,7.139466978807294,5.4914176938689,4552400,5.6125
16,2006-09-28,7.060490574174471,7.243715832922622,7.041536237062592,7.0920811360276,5.454972294470181,2999600,5.6275
17,2006-09-29,7.12367169788073,7.152103203548546,7.0162637875800895,7.111035473139478,5.469548179709216,3173200,5.6225
18,2006-10-02,7.1085057234886015,7.18156007185332,7.0830955153617445,7.143444759663033,5.494478525009911,2194000,5.6275
19,2006-10-03,7.172031243805748,7.219675384043607,7.089448067393459,7.149797311694748,5.4993623670118925,2680400,5.675
20,2006-10-04,7.114858275520317,7.33402132061447,7.067214135282458,7.210146555996035,5.545781735218037,2998800,5.7875
21,2006-10-05,7.178383795837464,7.3911942888999,7.178383795837464,7.353078976709614,5.655721541699703,4523200,5.73
22,2006-10-06,7.311787388503468,7.3499027006937565,7.2292042120911795,7.280024628344897,5.599529407447968,1599200,5.745
23,2006-10-09,7.241909316154609,7.3467264246778985,7.194265175916748,7.29908228444004,5.61418982702676,993600,5.67
24,2006-10-10,7.156149863726462,7.257790696233895,7.11168199950446,7.203794003964321,5.5408940816848355,3932000,5.6625
25,2006-10-11,7.210146555996035,7.2292042120911795,7.098976895441031,7.194265175916748,5.533567048171457,3731200,5.75
26,2006-10-12,7.413428221010902,7.46107236124876,7.267319524281467,7.305434836471754,5.619074939539148,6095200,5.8375
27,2006-10-13,7.330845044598612,7.442014705153618,7.330845044598612,7.41660449702676,5.704581560396432,4036400,5.75
28,2006-10-16,7.413428221010902,7.413428221010902,7.305434836471754,7.305434836471754,5.619074939539148,1898400,5.7
29,2006-10-17,7.305434836471754,7.321316216551041,7.238733040138751,7.241909316154609,5.570213650332011,2042800,5.7475
30,2006-10-18,7.270495800297325,7.321316216551041,7.219675384043607,7.302258560455896,5.616630477517344,2838800,5.75
31,2006-10-19,7.305434836471754,7.337197596630327,7.2260279360753215,7.305434836471754,5.619074939539148,1372800,5.81
32,2006-10-20,7.308611112487611,7.426133325074331,7.308611112487611,7.381665460852328,5.677708994791874,722400,5.8875
33,2006-10-23,7.381665460852328,7.521421605550049,7.381665460852328,7.480130017343905,5.753442849603568,2190800,5.9525
